time,open,high,low,close,volume
2022-01-25 16:00:00,134.873376739,135.139507902,133.934903818,134.473290914,1417060
2022-01-25 15:45:00,134.448594259,135.09070731,134.063326428,134.863498076,765527
2022-01-25 15:30:00,134.952406037,135.209251258,134.300414324,134.409079609,633324
2022-01-25 15:15:00,135.495732465,135.584640426,134.49798757,134.952406037,785415
2022-01-25 15:00:00,135.18228251,135.669695709,134.952406037,135.485853803,577461
2022-01-25 14:45:00,134.379443622,135.235429713,134.359686298,135.169835395,660283
2022-01-25 14:30:00,134.399200947,134.577016869,134.025194791,134.364625629,591607
2022-01-25 14:15:00,133.302669429,134.507866233,133.233518793,134.379443622,801117
2022-01-25 14:00:00,132.492619118,133.302669429,132.344439183,133.302669429,499287
2022-01-25 13:45:00,131.621815034,132.601284404,131.603539509,132.54201243,534738
2022-01-25 13:30:00,130.408221367,131.672690145,130.131618822,131.623296833,599358
2022-01-25 13:15:00,130.309434744,130.625551938,129.963681563,130.408221367,341218
2022-01-25 13:00:00,130.912922226,131.109606392,130.200769458,130.319313406,346465
2022-01-25 12:45:00,131.662811483,131.712204794,130.734217224,130.912033146,489924
2022-01-25 12:30:00,132.206137911,132.275288547,131.178757029,131.667750814,422389
2022-01-25 12:15:00,131.060213081,132.314803196,130.931790471,132.225895235,548404
2022-01-25 12:00:00,130.655187925,131.633076709,130.607177627,131.060213081,365330
2022-01-25 11:45:00,130.215587452,130.941669133,130.022953537,130.665066588,400411
2022-01-25 11:30:00,129.800683634,130.931790471,129.465105475,130.208178455,374521
2022-01-25 11:15:00,130.161254809,130.734217224,129.469748446,129.805622965,511887
2022-01-25 11:00:00,130.586037289,131.94929269,129.904409589,130.171133471,704562
2022-01-25 10:45:00,130.84288251,131.593660846,130.101982835,130.526765315,783578
2022-01-25 10:30:00,128.965936668,131.188635691,128.857271382,130.793489198,1032885
2022-01-25 10:15:00,127.392265759,129.064723291,127.266806748,128.921482687,754429
2022-01-25 10:00:00,127.869405149,128.264551642,126.743237644,127.345836046,1023389
2022-01-25 09:45:00,127.57304528,130.131618822,127.000082865,127.918798461,2315868
2022-01-25 09:30:00,127.780497189,128.995572655,127.434744007,127.434744007,38179
2022-01-25 09:15:00,128.175643682,129.410476472,127.195877952,127.681710565,38526
2022-01-25 09:00:00,128.175643682,128.42261024,127.928677123,128.175643682,11264
2022-01-25 08:45:00,126.960568215,128.412731577,126.960568215,128.363338266,24962
2022-01-25 08:30:00,127.928677123,127.928677123,126.930932228,127.187777449,32109
2022-01-25 08:15:00,127.681710565,129.420355135,127.187777449,127.721225215,65720
2022-01-25 08:00:00,128.916543356,129.10423794,128.481882214,129.094359278,12971
2022-01-25 07:45:00,129.23266055,129.23266055,129.163509914,129.212903226,1048
2022-01-25 07:30:00,129.163509914,129.608049719,128.936300681,129.380840485,7721
2022-01-25 07:15:00,130.003196212,130.003196212,127.721225215,128.827635395,35996
2022-01-25 07:00:00,129.706836342,129.706836342,129.706836342,129.706836342,349
2022-01-25 06:45:00,129.82538029,129.82538029,129.637685706,129.736472329,1710
2022-01-25 06:30:00,130.84288251,130.84288251,130.398342705,130.398342705,5270
2022-01-25 06:00:00,131.317058301,131.317058301,130.793489198,130.793489198,4275
2022-01-25 05:45:00,131.247907665,131.860384729,131.238029003,131.830748742,2430
2022-01-25 05:30:00,131.366451613,131.366451613,131.366451613,131.366451613,150
2022-01-25 05:15:00,130.793489198,130.793489198,130.793489198,130.793489198,918
2022-01-25 05:00:00,130.793489198,130.793489198,130.793489198,130.793489198,100
2022-01-25 04:45:00,130.694702575,130.694702575,130.694702575,130.694702575,260
2022-01-25 04:15:00,130.398342705,130.398342705,130.398342705,130.398342705,270
2022-01-24 20:00:00,130.200769458,130.684823912,129.904409589,130.388464043,46210
2022-01-24 19:45:00,130.497129328,130.536545191,129.894530926,130.200769458,25116
2022-01-24 19:30:00,129.252417875,130.595915951,129.064822078,130.398342705,30710
2022-01-24 19:15:00,129.114017816,129.608049719,128.718970109,129.252417875,29630
2022-01-24 19:00:00,128.017585084,129.410377686,128.017585084,128.916543356,49120
2022-01-24 18:45:00,128.027463747,128.225036993,127.296442735,127.928677123,25760
2022-01-24 18:30:00,127.582923942,128.323823616,127.256928085,128.027463747,65729
2022-01-24 18:15:00,129.667321693,129.756229654,126.940810891,127.770618526,161910
2022-01-24 18:00:00,130.744095886,130.744095886,129.410476472,129.667321693,125247
2022-01-24 17:45:00,132.887765611,132.917401598,128.669576798,130.753974549,258649
2022-01-24 17:30:00,133.559514649,134.102841077,132.512376443,133.085338858,136090
2022-01-24 17:15:00,134.636288843,134.764711453,127.256928085,133.559514649,154141
2022-01-24 17:00:00,134.448594259,135.120343297,127.256928085,134.557259544,187671
2022-01-24 16:45:00,133.470606688,135.21912992,127.256928085,134.428836934,204704
2022-01-24 16:30:00,135.258644569,136.770079905,127.256928085,133.470606688,578215
2022-01-24 16:15:00,127.256928085,136.325540101,125.686220775,135.298159219,693882
2022-01-24 16:00:00,126.13076058,127.582923942,126.051731281,127.494015981,1288729
2022-01-24 15:45:00,125.454072211,126.486392424,125.259956496,126.111003255,429659
2022-01-24 15:30:00,125.28119562,125.735614087,125.083622373,125.439254217,325112
2022-01-24 15:15:00,124.461266647,125.31073282,124.421751998,125.286134951,264381
2022-01-24 15:00:00,124.016726842,124.530417283,123.670973661,124.461266647,252828
2022-01-24 14:45:00,124.308147381,124.540295946,123.977212193,124.061180823,258106
2022-01-24 14:30:00,124.723051199,124.825789287,124.095756141,124.308147381,217101
2022-01-24 14:15:00,124.955199763,125.53804084,124.624264575,124.747747854,227483
2022-01-24 14:00:00,124.130331459,125.133015685,124.130331459,124.955199763,238251
2022-01-24 13:45:00,123.931276413,124.579810595,123.848789583,124.130331459,195639
2022-01-24 13:30:00,124.189603433,124.59956792,123.769760284,123.967333531,279883
2022-01-24 13:15:00,123.819153596,124.401994673,123.404249778,124.186244688,370382
2022-01-24 13:00:00,123.15728322,124.095756141,123.041208938,123.83891092,327560
2022-01-24 12:45:00,123.344977804,123.364735129,122.686071027,123.117768571,255222
2022-01-24 12:30:00,123.384492453,123.418277479,122.86092335,123.354856466,267591
2022-01-24 12:15:00,123.611701687,123.829032258,123.137525895,123.374613791,336202
2022-01-24 12:00:00,123.740124297,123.809274933,122.920195324,123.636398343,482511
2022-01-24 11:45:00,124.693415212,124.693415212,123.631459012,123.720366972,372404
2022-01-24 11:30:00,124.500781296,124.707739272,124.204421426,124.683536549,308082
2022-01-24 11:15:00,124.881109796,125.049244629,124.392116011,124.471145309,301477
2022-01-24 11:00:00,125.552858834,125.656584788,124.850782302,124.94038177,301469
2022-01-24 10:45:00,124.955199763,125.626948801,124.757626517,125.558292098,288208
2022-01-24 10:30:00,124.935442439,125.330588932,124.520538621,124.985626043,354997
2022-01-24 10:15:00,125.710917431,125.878854691,124.589689257,124.936430305,410654
2022-01-24 10:00:00,126.229547203,126.357969814,125.40961823,125.7059781,1068675
2022-01-24 09:45:00,126.436999112,126.812388281,125.459011542,126.269061853,684487
2022-01-24 09:30:00,126.348091151,126.446877774,125.943065996,126.101124593,4871
2022-01-24 09:15:00,126.525907073,126.525907073,125.459011542,125.468890204,8591
2022-01-24 09:00:00,126.693844333,126.812388281,126.525907073,126.812388281,3614
2022-01-24 08:45:00,126.842024268,126.842024268,126.525907073,126.693844333,3175
2022-01-24 08:30:00,127.434744007,127.582923942,126.930932228,126.940810891,4103
2022-01-24 08:15:00,127.247049423,127.711346552,126.842024268,127.434744007,9426
2022-01-24 08:00:00,126.950689553,127.237170761,126.842024268,127.138384137,3532
2022-01-24 07:45:00,127.237170761,127.237170761,127.039597514,127.039597514,652
2022-01-24 07:30:00,127.069233501,127.069233501,126.842024268,126.940810891,2744
2022-01-24 07:15:00,127.434744007,127.434744007,127.434744007,127.434744007,524
2022-01-24 06:30:00,126.98032554,126.98032554,126.98032554,126.98032554,400
2022-01-24 06:00:00,127.049476176,127.335957384,127.049476176,127.335957384,1198
2022-01-24 05:45:00,127.049476176,127.049476176,127.049476176,127.049476176,187
2022-01-24 05:30:00,127.444622669,127.444622669,127.444622669,127.444622669,289
2022-01-24 04:30:00,127.652074578,127.652074578,127.652074578,127.652074578,153
2022-01-21 20:00:00,127.731103877,127.731103877,127.731103877,127.731103877,100
2022-01-21 19:45:00,127.553287955,127.553287955,127.553287955,127.553287955,100
2022-01-21 19:15:00,127.810133175,127.810133175,127.810133175,127.810133175,200
2022-01-21 18:30:00,127.494015981,127.494015981,127.494015981,127.494015981,200
2022-01-21 18:15:00,127.661953241,127.661953241,127.612559929,127.612559929,759
2022-01-21 18:00:00,127.8298905,127.8298905,127.8298905,127.8298905,1281
2022-01-21 17:30:00,128.175643682,128.175643682,127.8298905,127.8298905,302
2022-01-21 17:15:00,127.899041136,127.899041136,127.879283812,127.879283812,5864
2022-01-21 17:00:00,127.849647825,127.849647825,127.8298905,127.8298905,228
2022-01-21 16:45:00,127.8298905,127.8298905,127.8298905,127.8298905,501
2022-01-21 16:30:00,127.8298905,127.879283812,127.8298905,127.8298905,6301
2022-01-21 16:15:00,127.780497189,127.780497189,127.602681267,127.612559929,186680
2022-01-21 16:00:00,127.973131104,128.244794318,127.760739864,127.780497189,692658
2022-01-21 15:45:00,127.8298905,128.165765019,127.721225215,127.978070435,280020
2022-01-21 15:30:00,128.096614383,128.501639538,127.70146789,127.810133175,223047
2022-01-21 15:15:00,128.333010772,128.472003551,127.95831311,128.116371708,170401
2022-01-21 15:00:00,128.580668837,128.620183486,128.25467298,128.363338266,143544
2022-01-21 14:45:00,128.610304824,128.768363421,128.541154188,128.565850843,85301
2022-01-21 14:30:00,128.857271382,128.977889849,128.570790175,128.610304824,143577
2022-01-21 14:15:00,128.857271382,128.985693992,128.689334123,128.84739272,83236
2022-01-21 14:00:00,128.916543356,129.074601953,128.738727434,128.827635395,85821
2022-01-21 13:45:00,128.689334123,128.965936668,128.669576798,128.8918467,68826
2022-01-21 13:30:00,128.985693992,129.015329979,128.472003551,128.689828056,103994
2022-01-21 13:15:00,129.054844629,129.23266055,128.699212785,129.000511986,92796
2022-01-21 13:00:00,128.956058005,129.193145901,128.896786031,129.054844629,120207
2022-01-21 12:45:00,128.926422018,129.123995265,128.699410358,128.946179343,120504
2022-01-21 12:30:00,129.049905297,129.074601953,128.758484759,128.956058005,136269
2022-01-21 12:15:00,129.449991122,129.449991122,128.971765078,129.064723291,132850
2022-01-21 12:00:00,129.385779817,129.578413732,129.202431844,129.449991122,135150
2022-01-21 11:45:00,129.924166913,130.092104173,129.282053862,129.361083161,232544
2022-01-21 11:30:00,129.667321693,130.126679491,129.667321693,129.9538029,124144
2022-01-21 11:15:00,129.716715004,129.99331755,129.420355135,129.667321693,124555
2022-01-21 11:00:00,129.65744303,129.835258952,129.242539213,129.706836342,176451
2022-01-21 10:45:00,128.807779284,129.805622965,128.531374312,129.637685706,229913
2022-01-21 10:30:00,129.153631252,129.331447174,128.620183486,128.778242083,253198
2022-01-21 10:15:00,129.519141758,129.736472329,128.788120746,129.153631252,200617
2022-01-21 10:00:00,129.163509914,129.56853507,128.956058005,129.489505771,249891
2022-01-21 09:45:00,130.052589524,130.269920095,128.926520805,129.173388577,636628
2022-01-21 09:30:00,128.985693992,130.398342705,128.97581533,130.398342705,7918
2022-01-21 09:00:00,128.956058005,129.054844629,128.956058005,128.97581533,1174
2022-01-21 08:45:00,129.410476472,129.410476472,129.410476472,129.410476472,245
2022-01-21 08:30:00,129.489505771,129.489505771,129.262296537,129.262296537,489
2022-01-21 08:15:00,128.86873063,129.351204498,128.620183486,129.23266055,2282
2022-01-21 08:00:00,129.637685706,129.65744303,129.637685706,129.65744303,803
2022-01-21 07:45:00,129.351204498,130.507007991,129.351204498,130.101982835,8764
2022-01-21 07:15:00,128.817756733,129.163509914,128.817756733,129.163509914,494
2022-01-21 06:30:00,128.827635395,128.827635395,128.620183486,128.817756733,791
2022-01-20 19:15:00,129.203024563,129.203024563,129.203024563,129.203024563,115
2022-01-20 19:00:00,129.14375259,129.14375259,129.14375259,129.14375259,105
2022-01-20 18:15:00,129.212903226,129.212903226,129.212903226,129.212903226,210
2022-01-20 17:45:00,128.71897011,128.71897011,128.71897011,128.71897011,311
2022-01-20 17:30:00,128.896786031,128.896786031,128.620183486,128.71897011,819
2022-01-20 17:15:00,128.620183486,128.620183486,128.620183486,128.620183486,755
2022-01-20 17:00:00,128.817756733,129.212903226,128.620183486,128.817756733,2638
2022-01-20 16:45:00,128.985693992,129.015329979,128.916543356,128.916543356,3279
2022-01-20 16:30:00,129.015329979,129.015329979,129.015329979,129.015329979,186
2022-01-20 16:15:00,129.23266055,129.23266055,128.916543356,128.916543356,69423
2022-01-20 16:00:00,129.578413732,129.687079017,128.986187925,129.203024563,689553
2022-01-20 15:45:00,130.12174016,130.210648121,129.588292394,129.617928381,242019
2022-01-20 15:30:00,130.457614679,130.615673276,130.131618822,130.181012134,163125
2022-01-20 15:15:00,130.763853211,130.921911808,130.447736017,130.457614679,305906
2022-01-20 15:00:00,130.427978692,130.833003847,130.403282036,130.763853211,281980
2022-01-20 14:45:00,130.279798757,130.413160698,130.12174016,130.413160698,116205
2022-01-20 14:30:00,130.464924889,130.635430601,130.136558153,130.299556082,148534
2022-01-20 14:15:00,130.67494525,130.941669133,130.467493341,130.467493341,112038
2022-01-20 14:00:00,130.763853211,130.872518497,130.54652264,130.684823912,78778
2022-01-20 13:45:00,130.67494525,130.833003847,130.536643978,130.778671204,74546
2022-01-20 13:30:00,130.808307191,130.87212335,130.605794614,130.67494525,86139
2022-01-20 13:15:00,130.852761172,130.872518497,130.625551938,130.813246523,112026
2022-01-20 13:00:00,130.84288251,130.941669133,130.665066588,130.862639834,88221
2022-01-20 12:45:00,130.912033146,130.991062445,130.714459899,130.805837526,70801
2022-01-20 12:30:00,130.724338562,130.911934359,130.605794614,130.902154484,90174
2022-01-20 12:15:00,131.211060255,131.26766499,130.67494525,130.724338562,81992
2022-01-20 12:00:00,131.021686298,131.252846996,130.902154484,131.203453685,196393
2022-01-20 11:45:00,130.921911808,131.065152412,130.862639834,131.025637763,154720
2022-01-20 11:30:00,130.467493341,131.030577094,130.358828056,130.916972477,138940
2022-01-20 11:15:00,130.625551938,130.753974549,129.795744303,130.487250666,127182
2022-01-20 11:00:00,130.694702575,130.867579165,130.54652264,130.625551938,110494
2022-01-20 10:45:00,130.003196212,130.882397159,129.973560225,130.679687008,157115
2022-01-20 10:30:00,130.062468186,130.111861497,129.78092631,130.003196212,120110
2022-01-20 10:15:00,130.319313406,130.339070731,129.716715004,130.052589524,187423
2022-01-20 10:00:00,129.647564368,130.487250666,129.173388577,130.260041432,184865
2022-01-20 09:45:00,129.667321693,130.339070731,129.084480616,129.652503699,289598
2022-01-20 09:30:00,130.101982835,130.101982835,129.449991122,129.459869784,2923
2022-01-20 09:15:00,130.062468186,130.062468186,130.062468186,130.062468186,167
2022-01-20 09:00:00,130.200769458,130.200769458,130.200769458,130.200769458,515
2022-01-20 08:30:00,130.210648121,130.210648121,130.190890796,130.190890796,701
2022-01-20 08:15:00,130.171133471,130.171133471,130.171133471,130.171133471,488
2022-01-20 07:45:00,129.855016277,129.855016277,129.855016277,129.855016277,106
2022-01-19 20:00:00,129.420355135,129.420355135,129.420355135,129.420355135,100
2022-01-19 19:45:00,130.240284108,130.240284108,130.240284108,130.240284108,100
2022-01-19 19:15:00,129.914288251,129.914288251,129.914288251,129.914288251,1211
2022-01-19 19:00:00,129.943924238,129.943924238,129.914288251,129.914288251,500
2022-01-19 18:15:00,129.914288251,129.914288251,129.914288251,129.914288251,101
2022-01-19 17:45:00,130.141497484,130.141497484,130.141497484,130.141497484,598
2022-01-19 17:00:00,130.151376147,130.151376147,130.151376147,130.151376147,302
2022-01-19 16:30:00,130.003196212,130.003196212,129.904409589,129.904409589,814
2022-01-19 16:15:00,129.983438887,130.595915951,129.904409589,129.983438887,74142
2022-01-19 16:00:00,130.477372004,130.595915951,129.904409589,130.003196212,483940
2022-01-19 15:45:00,130.704581237,130.724338562,130.41810003,130.477372004,173194
2022-01-19 15:30:00,131.089849068,131.089849068,130.704581237,130.709520568,89654
2022-01-19 15:15:00,130.912033146,131.09972773,130.763853211,131.060213081,98182
2022-01-19 15:00:00,130.813246523,130.951547795,130.655187925,130.931790471,94760
2022-01-19 14:45:00,130.724338562,130.891090382,130.487250666,130.833003847,134389
2022-01-19 14:30:00,130.763853211,130.882397159,130.694702575,130.709520568,91363
2022-01-19 14:15:00,131.089849068,131.22815034,130.724338562,130.773731873,307274
2022-01-19 14:00:00,131.26766499,131.26766499,131.035516425,131.109606392,105738
2022-01-19 13:45:00,131.445480912,131.588721515,131.208393016,131.277444865,66359
2022-01-19 13:30:00,131.633175496,131.638114827,131.425723587,131.425723587,52211
2022-01-19 13:15:00,131.702326132,131.712204794,131.465238236,131.62309926,63466
2022-01-19 13:00:00,131.583782184,131.731962119,131.413474046,131.662811483,70748
2022-01-19 12:45:00,131.583782184,131.643054158,131.415844925,131.583782184,66839
2022-01-19 12:30:00,131.988807339,132.013503995,131.465238236,131.564024859,77887
2022-01-19 12:15:00,132.038200651,132.275288547,131.978928677,131.978928677,80354
2022-01-19 12:00:00,131.65293282,132.0777153,131.573903522,132.048079313,84762
2022-01-19 11:45:00,132.086013377,132.216016573,131.603539509,131.65293282,204376
2022-01-19 11:30:00,131.860384729,132.186380586,131.860384729,132.072775969,191946
2022-01-19 11:15:00,131.613418171,131.830452382,131.415844925,131.830452382,80490
2022-01-19 11:00:00,131.459804972,131.870263392,131.425723587,131.583782184,103652
2022-01-19 10:45:00,130.763853211,131.801112755,130.724338562,131.475116898,140645
2022-01-19 10:30:00,131.425723587,131.445480912,130.744095886,130.744095886,109443
2022-01-19 10:15:00,131.682568807,131.682568807,131.188635691,131.455359574,185247
2022-01-19 10:00:00,131.850506067,131.939315241,131.325356378,131.662811483,149444
2022-01-19 09:45:00,131.287422314,132.156744599,131.277543652,131.929535365,221660
2022-01-19 09:30:00,131.287422314,131.287422314,131.089849068,131.089849068,560
2022-01-19 09:00:00,131.435602249,131.435602249,131.435602249,131.435602249,698
2022-01-19 08:45:00,131.435602249,131.435602249,131.435602249,131.435602249,200
2022-01-19 08:30:00,131.484995561,131.484995561,131.484995561,131.484995561,545
2022-01-19 07:30:00,131.198514353,131.198514353,131.198514353,131.198514353,200
2022-01-19 07:15:00,131.198514353,131.198514353,131.198514353,131.198514353,235
2022-01-19 07:00:00,131.386208938,131.386208938,131.386208938,131.386208938,348
2022-01-19 05:15:00,131.020698431,131.020698431,131.020698431,131.020698431,400
2022-01-19 04:45:00,131.040455756,131.040455756,131.040455756,131.040455756,235
2022-01-18 19:30:00,131.09972773,131.09972773,131.09972773,131.09972773,100
2022-01-18 18:15:00,131.336815626,131.336815626,131.336815626,131.336815626,296
2022-01-18 17:45:00,131.336815626,131.336815626,131.336815626,131.336815626,201
2022-01-18 17:30:00,131.178757029,131.178757029,131.109606392,131.109606392,308
2022-01-18 17:15:00,131.089849068,131.089849068,131.089849068,131.089849068,250
2022-01-18 17:00:00,131.326936964,131.326936964,131.326936964,131.326936964,2447
2022-01-18 16:30:00,131.633175496,131.633175496,131.633175496,131.633175496,250
2022-01-18 16:15:00,131.326936964,131.326936964,131.326936964,131.326936964,367993
2022-01-18 16:00:00,131.158999704,131.494874223,131.109606392,131.356572951,564555
2022-01-18 15:45:00,131.386208938,131.470177567,131.158999704,131.158999704,212208
2022-01-18 15:30:00,131.534388872,131.544267535,131.253538503,131.3960876,159105
2022-01-18 15:15:00,131.731962119,131.791234093,131.514631548,131.52451021,93317
2022-01-18 15:00:00,131.613418171,131.899899379,131.544267535,131.751719444,101114
2022-01-18 14:45:00,131.722083457,131.909778041,131.623296833,131.623296833,115551
2022-01-18 14:30:00,131.475116898,131.741840781,131.465238236,131.73690145,127226
2022-01-18 14:15:00,131.998686002,132.0777153,131.494874223,131.494874223,98321
2022-01-18 14:00:00,131.850506067,132.097373838,131.840627405,131.998686002,100702
2022-01-18 13:45:00,131.643054158,131.870263392,131.623296833,131.870263392,72712
2022-01-18 13:30:00,131.761598106,131.998686002,131.506926191,131.65293282,83173
2022-01-18 13:15:00,131.484995561,131.791234093,131.484995561,131.761598106,101764
2022-01-18 13:00:00,131.514631548,131.514631548,131.336815626,131.484995561,60587
2022-01-18 12:45:00,131.445480912,131.633175496,131.307179639,131.475116898,89352
2022-01-18 12:30:00,131.801112755,131.801112755,131.317058301,131.455359574,66829
2022-01-18 12:15:00,131.840627405,131.870263392,131.554146197,131.771871915,96381
2022-01-18 12:00:00,131.623296833,131.978928677,131.554146197,131.82087008,83984
2022-01-18 11:45:00,132.018443326,132.018443326,131.376330275,131.621123528,115675
2022-01-18 11:30:00,131.810991418,132.077616514,131.771476768,132.048079313,107048
2022-01-18 11:15:00,131.702326132,132.018443326,131.621123528,131.82087008,117308
2022-01-18 11:00:00,131.26766499,131.731962119,130.97130512,131.712204794,104469
2022-01-18 10:45:00,131.069696597,131.356572951,131.010819769,131.238029003,108574
2022-01-18 10:30:00,130.54652264,131.109606392,130.181012134,131.060213081,207691
2022-01-18 10:15:00,131.317058301,131.351633619,130.487250666,130.516886653,186155
2022-01-18 10:00:00,131.376330275,131.643054158,130.991062445,131.297300977,186791
2022-01-18 09:45:00,131.336815626,132.265409885,131.287422314,131.336815626,457513
2022-01-18 09:30:00,131.346694288,131.386208938,131.070091743,131.277543652,2234
2022-01-18 09:15:00,130.931790471,131.386208938,130.931790471,131.376330275,2863
2022-01-18 09:00:00,131.198514353,131.198514353,131.188635691,131.188635691,589
2022-01-18 08:45:00,131.978928677,131.978928677,131.257786327,131.257786327,8177
2022-01-18 08:30:00,131.94929269,131.94929269,131.94929269,131.94929269,149
2022-01-18 08:15:00,132.37407517,132.37407517,131.662811483,131.722083457,2949
2022-01-18 07:45:00,131.899899379,131.909778041,131.899899379,131.899899379,883
2022-01-18 07:15:00,132.067836638,132.067836638,131.791234093,131.880142054,1263
2022-01-18 05:45:00,131.801112755,131.801112755,131.65293282,131.65293282,759
2022-01-18 04:30:00,131.3960876,131.3960876,131.3960876,131.3960876,170
2022-01-18 04:15:00,131.870263392,131.870263392,131.751719444,131.751719444,540
2022-01-14 20:00:00,132.591405741,132.591405741,132.591405741,132.591405741,470
2022-01-14 19:30:00,132.591405741,132.591504528,132.591405741,132.591504528,322
2022-01-14 19:00:00,132.591504528,132.591504528,132.591504528,132.591504528,127
2022-01-14 17:00:00,132.581527079,132.581527079,132.314803196,132.314803196,1162
2022-01-14 16:30:00,132.581527079,132.581527079,132.581527079,132.581527079,250
2022-01-14 16:15:00,132.581527079,132.581527079,132.581527079,132.581527079,67114
2022-01-14 16:00:00,132.591405741,132.739585676,132.423468482,132.581527079,468711
2022-01-14 15:45:00,132.314803196,132.611163066,132.24565256,132.591405741,187985
2022-01-14 15:30:00,132.492619118,132.729707014,132.265409885,132.304924534,108205
2022-01-14 15:15:00,132.354317846,132.571648417,132.285167209,132.476813258,105535
2022-01-14 15:00:00,132.0777153,132.423468482,132.008564664,132.354317846,91219
2022-01-14 14:45:00,132.0777153,132.295045872,132.048079313,132.057957976,175057
2022-01-14 14:30:00,132.393832495,132.448165138,132.043139982,132.057957976,128921
2022-01-14 14:15:00,132.186380586,132.522255105,132.16168393,132.37407517,109061
2022-01-14 14:00:00,132.354317846,132.37407517,132.067836638,132.176501924,110084
2022-01-14 13:45:00,132.369135839,132.472861793,132.107351287,132.37407517,80145
2022-01-14 13:30:00,132.067836638,132.413589819,132.018443326,132.37407517,110586
2022-01-14 13:15:00,132.314803196,132.364196508,131.682568807,132.0777153,192164
2022-01-14 13:00:00,132.11722995,132.37407517,131.919656703,132.32962119,203972
2022-01-14 12:45:00,132.334560521,132.54201243,132.107351287,132.127108612,261626
2022-01-14 12:30:00,133.035945546,133.059555549,132.255531222,132.334560521,251207
2022-01-14 12:15:00,133.253276117,133.26315478,132.997418763,133.035945546,139672
2022-01-14 12:00:00,133.297730098,133.500242675,133.243397455,133.253276117,149112
2022-01-14 11:45:00,133.016188221,133.342184078,132.814861083,133.273033442,102308
2022-01-14 11:30:00,133.026066884,133.243397455,132.829481503,132.976673572,107456
2022-01-14 11:15:00,133.213761468,133.401456052,132.897644273,133.045824208,137584
2022-01-14 11:00:00,132.635859722,133.253276117,132.512376443,133.214848121,228453
2022-01-14 10:45:00,132.611163066,132.739585676,132.324681859,132.621041728,110818
2022-01-14 10:30:00,132.383953832,132.630920391,131.945933945,132.597530512,135385
2022-01-14 10:15:00,132.107351287,132.621041728,131.919656703,132.383953832,239458
2022-01-14 10:00:00,132.418529151,132.917401598,131.761696893,132.087593963,267397
2022-01-14 09:45:00,132.917401598,132.947037585,131.909778041,132.413589819,340880
2022-01-14 09:30:00,132.67043504,132.67043504,132.37407517,132.571648417,4291
2022-01-14 09:15:00,132.571648417,132.571648417,132.24565256,132.24565256,3621
2022-01-14 09:00:00,132.937158923,132.937158923,132.640799053,132.64089784,1047
2022-01-14 08:45:00,132.621041728,132.621041728,132.532133767,132.621041728,878
2022-01-14 08:30:00,132.571648417,132.907522936,132.571648417,132.907522936,637
2022-01-14 08:15:00,133.045824208,133.045824208,133.045824208,133.045824208,244
2022-01-14 08:00:00,132.50249778,132.877886949,132.50249778,132.868008286,761
2022-01-14 07:15:00,132.917401598,132.917401598,132.917401598,132.917401598,106
2022-01-14 07:00:00,133.124853507,133.124853507,133.124853507,133.124853507,405
2022-01-14 06:45:00,132.907522936,132.907522936,132.907522936,132.907522936,610
2022-01-13 19:00:00,132.96679491,132.96679491,132.96679491,132.96679491,301
2022-01-13 18:45:00,133.233518793,133.233518793,133.233518793,133.233518793,225
2022-01-13 18:30:00,133.233518793,133.233518793,133.233518793,133.233518793,200
2022-01-13 18:15:00,133.016188221,133.085338858,133.016188221,133.085338858,648
2022-01-13 17:45:00,133.065581533,133.065581533,133.065581533,133.065581533,663
2022-01-13 17:00:00,133.114974845,133.361941403,133.105096182,133.233518793,1259
2022-01-13 16:45:00,132.96679491,133.114974845,132.96679491,133.114974845,523
2022-01-13 16:15:00,133.124853507,133.124853507,133.124853507,133.124853507,89569
2022-01-13 16:00:00,133.126829239,133.184125481,132.739585676,133.134732169,581846
2022-01-13 15:45:00,133.164368156,133.381698727,133.006309559,133.124853507,244406
2022-01-13 15:30:00,133.26315478,133.39157739,133.149550163,133.174246819,149334
2022-01-13 15:15:00,133.747209234,133.747209234,133.164368156,133.292790766,128443
2022-01-13 15:00:00,133.599029299,133.77684522,133.490364013,133.747209234,81875
2022-01-13 14:45:00,133.81635987,133.865753181,133.480485351,133.608611601,89947
2022-01-13 14:30:00,133.747209234,133.915146493,133.500242675,133.836117194,101171
2022-01-13 14:15:00,133.813988991,133.81635987,133.549635987,133.737330571,87145
2022-01-13 14:00:00,133.450849364,133.806481207,133.431684759,133.806481207,70644
2022-01-13 13:45:00,133.282912104,133.500242675,133.273033442,133.440970701,93342
2022-01-13 13:30:00,133.258215448,133.529878662,133.208822137,133.302669429,105534
2022-01-13 13:15:00,132.971734241,133.445910033,132.907522936,133.282714531,114959
2022-01-13 13:00:00,133.312548091,133.480485351,132.912462267,132.971734241,138099
2022-01-13 12:45:00,133.040884877,133.529878662,132.917401598,133.312548091,116222
2022-01-13 12:30:00,133.381698727,133.381698727,132.818614975,133.055702871,130697
2022-01-13 12:15:00,133.880571175,133.885510506,133.386638059,133.386638059,134665
2022-01-13 12:00:00,133.618786623,133.915146493,133.529878662,133.875631844,109138
2022-01-13 11:45:00,133.589150636,133.885510506,133.589150636,133.618786623,162204
2022-01-13 11:30:00,134.211506363,134.399200947,133.510121338,133.549635987,167207
2022-01-13 11:15:00,133.559514649,134.270778337,133.539757325,134.191749038,221990
